acr_repo,ecr_repo,tag,in_acr,in_ecr,status
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12188",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12189",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12190",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12191",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12212",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12217",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12218",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12221",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","12222",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15653",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15654",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15655",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15656",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15657",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15659",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15660",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15661",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15662",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15663",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15664",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15665",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15773",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15789",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15800",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15811",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15812",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15837",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15865",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","15893",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17180",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17181",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17182",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17183",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17185",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17186",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17187",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17188",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17189",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17192",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17195",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17197",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","17198",true,true,MATCH
"infra/oaf-zabbix-api","infra/oaf-zabbix-api","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-api","infra/oaf-zabbix-api","ACR=60","ECR=60","MATCH=60 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12187",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12188",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12189",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12190",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12191",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12212",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12217",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12218",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12221",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","12222",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15653",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15654",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15655",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15656",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15657",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15659",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15660",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15661",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15662",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15663",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15664",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15665",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15773",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15789",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15800",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15811",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15812",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15837",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15865",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","15893",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17183",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17185",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17186",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17187",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17188",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17189",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17195",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17197",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","17198",true,true,MATCH
"infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-grafana","infra/oaf-zabbix-grafana","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-index","infra/oaf-zabbix-index","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-index","infra/oaf-zabbix-index","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12187",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12188",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12189",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12190",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12191",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12212",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12217",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12218",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12221",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","12222",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15653",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15654",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15655",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15656",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15657",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15659",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15660",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15661",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15662",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15663",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15664",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15665",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15773",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15789",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15800",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15811",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15812",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15837",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15865",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","15893",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17183",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17185",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17186",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17187",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17188",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17189",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17195",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17197",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","17198",true,true,MATCH
"infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-influx","infra/oaf-zabbix-influx","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12177",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12186",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12191",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12212",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12217",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12218",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12221",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","12222",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15653",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15654",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15655",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15656",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15657",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15659",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15660",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15661",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15662",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15663",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15664",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15665",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15773",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15789",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15800",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15811",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15812",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15837",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15865",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","15893",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17180",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17181",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17182",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17183",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17185",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17186",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17187",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17188",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17189",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17192",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17195",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17197",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","17198",true,true,MATCH
"infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-monitor","infra/oaf-zabbix-monitor","ACR=42","ECR=42","MATCH=42 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-mysql","infra/oaf-zabbix-mysql","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-mysql","infra/oaf-zabbix-mysql","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12191",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12212",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12217",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12218",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12221",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","12222",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15653",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15654",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15655",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15656",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15657",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15659",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15660",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15661",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15662",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15663",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15664",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15665",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15773",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15789",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15800",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15811",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15812",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15837",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15865",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","15893",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17180",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17181",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17182",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17183",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17185",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17186",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17187",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17188",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17189",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17192",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17195",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17197",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","17198",true,true,MATCH
"infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-prep","infra/oaf-zabbix-prep","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","12218",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","12221",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","12222",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15653",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15654",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15655",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15656",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15657",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15658",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15659",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15660",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15661",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15662",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15663",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15664",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15665",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15762",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15773",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15789",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15800",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15811",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15812",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15837",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15865",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","15893",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17180",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17181",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17182",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17183",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17184",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17185",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17186",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17187",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17188",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17189",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17192",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17195",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17197",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","17198",true,true,MATCH
"infra/oaf-zabbix-web","infra/oaf-zabbix-web","latest",true,true,MATCH
"[SUMMARY]","infra/oaf-zabbix-web","infra/oaf-zabbix-web","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/oafoauth-proxy","infra/oafoauth-proxy","1.0",true,true,MATCH
"[SUMMARY]","infra/oafoauth-proxy","infra/oafoauth-proxy","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/ocs-integrated","infra/ocs-integrated","1.0",true,true,MATCH
"[SUMMARY]","infra/ocs-integrated","infra/ocs-integrated","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/quay.io/kiwigrid/k8s-sidecar","infra/quay.io/kiwigrid/k8s-sidecar","latest",true,true,MATCH
"[SUMMARY]","infra/quay.io/kiwigrid/k8s-sidecar","infra/quay.io/kiwigrid/k8s-sidecar","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/zabbix/zabbix-agent2","infra/zabbix/zabbix-agent2","alpine-7.2-latest",true,true,MATCH
"[SUMMARY]","infra/zabbix/zabbix-agent2","infra/zabbix/zabbix-agent2","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/zabbix-apache","infra/zabbix-apache","latest",true,true,MATCH
"[SUMMARY]","infra/zabbix-apache","infra/zabbix-apache","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"infra/zabbix-influxpush","infra/zabbix-influxpush","latest",true,true,MATCH
"[SUMMARY]","infra/zabbix-influxpush","infra/zabbix-influxpush","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
